"Year","State","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"1785",2018,"NEW YORK"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","6,229,000"," "
"1786",2018,"NEW YORK"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","30,800"," "
"1787",2018,"NEW YORK"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","44"," "
"1788",2018,"NEW YORK"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1789",2018,"NEW YORK","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1790",2018,"NEW YORK"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","200"," "
"1791",2018,"NEW YORK"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1792",2018,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1793",2018,"NEW YORK"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","30,600"," "
"1794",2018,"NORTH CAROLINA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,000"," "
"1795",2018,"NORTH CAROLINA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,100"," "
"1796",2018,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","21,375,000"," "
"1797",2018,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","125,000"," "
"1798",2018,"NORTH CAROLINA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","125"," "
"1799",2018,"NORTH CAROLINA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","21,375,000"," "
"1800",2018,"NORTH CAROLINA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","125,000"," "
"1801",2018,"NORTH CAROLINA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1802",2018,"NORTH CAROLINA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","0"," "
"1803",2018,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1804",2018,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","0"," "
"1805",2018,"NORTH CAROLINA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","125,000"," "
"1806",2018,"OREGON"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,100"," "
"1807",2018,"OREGON"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,300"," "
"1808",2018,"OREGON"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","11,687,000"," "
"1809",2018,"OREGON"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","110,000"," "
"1810",2018,"OREGON"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","100"," "
"1811",2018,"OREGON"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1812",2018,"OREGON","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1813",2018,"OREGON"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","700"," "
"1814",2018,"OREGON"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1815",2018,"OREGON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1816",2018,"OREGON"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","109,300"," "
"1817",2018,"OTHER STATES"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","12,288,000"," "
"1818",2018,"OTHER STATES","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","58,100"," "
"1819",2018,"OTHER STATES"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","14,795,000"," "
"1820",2018,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","167,600"," "
"1821",2018,"WASHINGTON"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","820"," "
"1822",2018,"WASHINGTON"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","900"," "
"1823",2018,"WASHINGTON"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","9,167,000"," "
"1824",2018,"WASHINGTON"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","86,100"," "
"1825",2018,"WASHINGTON"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","105"," "
"1826",2018,"WASHINGTON"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1827",2018,"WASHINGTON","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1828",2018,"WASHINGTON"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","300"," "
"1829",2018,"WASHINGTON"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1830",2018,"WASHINGTON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1831",2018,"WASHINGTON"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","85,800"," "
"1832",2017,"CALIFORNIA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","38,100"," "
"1833",2017,"CALIFORNIA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","39,000"," "
"1834",2017,"CALIFORNIA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","2,530,903,000"," "
"1835",2017,"CALIFORNIA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","24,574,500"," "
"1836",2017,"CALIFORNIA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","645"," "
"1837",2017,"CALIFORNIA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","2,336,520,000"," "
"1838",2017,"CALIFORNIA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","18,996,100"," "
"1839",2017,"CALIFORNIA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","24,600"," "
"1840",2017,"CALIFORNIA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","194,383,000"," "
"1841",2017,"CALIFORNIA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","5,553,800"," "
"1842",2017,"CALIFORNIA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","270,313"," "
"1843",2017,"CALIFORNIA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","24,549,900"," "
"1844",2017,"FLORIDA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","9,500"," "
"1845",2017,"FLORIDA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","9,600"," "
"1846",2017,"FLORIDA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","299,114,000"," "
"1847",2017,"FLORIDA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","2,137,500"," "
"1848",2017,"FLORIDA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","225"," "
"1849",2017,"FLORIDA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1850",2017,"FLORIDA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1851",2017,"FLORIDA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1852",2017,"FLORIDA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1853",2017,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1854",2017,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," "," "," "
"1855",2017,"FLORIDA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","2,137,500"," "
"1856",2017,"NEW YORK"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,200"," "
"1857",2017,"NEW YORK"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,300"," "
"1858",2017,"NEW YORK"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","10,415,000"," "
"1859",2017,"NEW YORK"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","46,800"," "
"1860",2017,"NEW YORK"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","39"," "
"1861",2017,"NEW YORK"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1862",2017,"NEW YORK","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1863",2017,"NEW YORK"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","1,300"," "
"1864",2017,"NEW YORK"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1865",2017,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1866",2017,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," "," "," "
"1867",2017,"NEW YORK"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","45,500"," "
"1868",2017,"NORTH CAROLINA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,000"," "
"1869",2017,"NORTH CAROLINA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,100"," "
"1870",2017,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","21,308,000"," "
"1871",2017,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","135,000"," "
"1872",2017,"NORTH CAROLINA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","135"," "
"1873",2017,"NORTH CAROLINA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","21,168,000"," "
"1874",2017,"NORTH CAROLINA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","126,000"," "
"1875",2017,"NORTH CAROLINA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","6,300"," "
"1876",2017,"NORTH CAROLINA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","140,000"," "
"1877",2017,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","2,700"," "
"1878",2017,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","149"," "
"1879",2017,"NORTH CAROLINA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","128,700"," "
"1880",2017,"OREGON"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","2,200"," "
"1881",2017,"OREGON"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","2,400"," "
"1882",2017,"OREGON"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","22,048,000"," "
"1883",2017,"OREGON"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","200,200"," "
"1884",2017,"OREGON"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","91"," "
"1885",2017,"OREGON"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","6,396,000"," "
"1886",2017,"OREGON","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","32,800"," "
"1887",2017,"OREGON"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1888",2017,"OREGON"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","15,652,000"," "
"1889",2017,"OREGON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","167,400"," "
"1890",2017,"OREGON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","4,565"," "
"1891",2017,"OREGON"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","200,200"," "
"1892",2017,"OTHER STATES"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","0"," "
"1893",2017,"OTHER STATES"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","0"," "
"1894",2017,"OTHER STATES"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","0"," "
"1895",2017,"OTHER STATES"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1896",2017,"OTHER STATES"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","0"," "
"1897",2017,"OTHER STATES"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","316,105,000"," "
"1898",2017,"OTHER STATES","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","2,217,100"," "
"1899",2017,"OTHER STATES"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1900",2017,"OTHER STATES"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","5,449,000"," "
"1901",2017,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","78,800"," "
"1902",2017,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","2,677"," "
"1903",2017,"OTHER STATES"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"1904",2017,"WASHINGTON"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,200"," "
"1905",2017,"WASHINGTON"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,300"," "
"1906",2017,"WASHINGTON"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","12,025,000"," "
"1907",2017,"WASHINGTON"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","114,000"," "
"1908",2017,"WASHINGTON"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","95"," "
"1909",2017,"WASHINGTON"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1910",2017,"WASHINGTON","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1911",2017,"WASHINGTON"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","1,100"," "
"1912",2017,"WASHINGTON"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"1913",2017,"WASHINGTON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"1914",2017,"WASHINGTON","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," "," "," "
"1915",2017,"WASHINGTON"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","112,900"," "
"1916",2016,"CALIFORNIA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","38,200"," "
"1917",2016,"CALIFORNIA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","38,500"," "
"1918",2016,"CALIFORNIA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","2,849,626,000"," "
"1919",2016,"CALIFORNIA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","27,122,000"," "
"1920",2016,"CALIFORNIA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","710"," "
"1921",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","2,300"," "
"1922",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," "
"1923",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS","6485"," "," "
"1924",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," "
"1925",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BLAD","30006","4,400"," "
"1926",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," "," "
"1927",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BOSCALID","128008","11,000"," "
"1928",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CAPTAN","81301","222,600"," "
"1929",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER OXIDE","25601"," "," "
"1930",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYFLUFENAMID","555550","300"," "
"1931",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","13,700"," "
"1932",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","20,800"," "
"1933",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","9,200"," "
"1934",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302","1,000"," "
"1935",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUXAPYROXAD","138009","2,900"," "
"1936",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FOSETYL-AL","123301"," "," "
"1937",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," "," "
"1938",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MEFENOXAM","113502","2,300"," "
"1939",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," "
"1940",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857","2,900"," "
"1941",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PENTHIOPYRAD","90112","4,500"," "
"1942",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000","700"," "
"1943",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.","73508","32,100"," "
"1944",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101","2,200"," "
"1945",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","8,700"," "
"1946",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201","14,100"," "
"1947",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","QUINOLINE","55459","3,500"," "
"1948",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," "," "
"1949",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","SULFUR","77501","637,100"," "
"1950",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603","600"," "
"1951",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL","102001","6,700"," "
"1952",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","THIRAM","79801"," "," "
"1953",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TOTAL"," ","1,035,100"," "
"1954",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112","1,900"," "
"1955",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879","5,600"," "
"1956",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","AMMONIUM PELARGONATE","31802"," "," "
"1957",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","500"," "
"1958",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601","3,000"," "
"1959",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501","15,600"," "
"1960",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," "
"1961",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","TOTAL"," ","19,600"," "
"1962",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ABAMECTIN","122804","300"," "
"1963",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329","2,500"," "
"1964",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","3,300"," "
"1965",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701","1,500"," "
"1966",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENAZATE","586","6,200"," "
"1967",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","2,700"," "
"1968",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," "," "
"1969",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," "
"1970",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11","6519"," "," "
"1971",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91","6426"," "," "
"1972",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," "
"1973",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CARBARYL","56801"," "," "
"1974",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100","1,400"," "
"1975",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHLORPYRIFOS","59101"," "," "
"1976",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," "
"1977",2016,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CYFLUMETOFEN","138831","3,200"," "
