"Year","State","type","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"4691",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," AVG"
"4692",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," "," AVG"
"4693",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101"," "," AVG"
"4694",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROTHIOCONAZOLE","113961"," "," AVG"
"4695",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","0.193"," AVG"
"4696",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201"," "," AVG"
"4697",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," "," AVG"
"4698",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"4699",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603"," "," AVG"
"4700",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112"," "," AVG"
"4701",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879"," "," AVG"
"4702",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","ZIRAM","34805"," "," AVG"
"4703",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712"," "," AVG"
"4704",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," AVG"
"4705",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","D-LIMONENE","179701"," "," AVG"
"4706",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","DICHLOBENIL","27401"," "," AVG"
"4707",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","DIURON","35505","1.429"," AVG"
"4708",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","0.138"," AVG"
"4709",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","1.619"," AVG"
"4710",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," "," AVG"
"4711",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," "," AVG"
"4712",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HEXAZINONE","107201"," "," AVG"
"4713",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","MESOTRIONE","122990","0.063"," AVG"
"4714",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","NORFLURAZON","105801"," "," AVG"
"4715",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","ORYZALIN","104201"," "," AVG"
"4716",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PARAQUAT","61601","0.414"," AVG"
"4717",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501"," "," AVG"
"4718",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","RIMSULFURON","129009"," "," AVG"
"4719",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SIMAZINE","80807"," "," AVG"
"4720",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," AVG"
"4721",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","TERBACIL","12701"," "," AVG"
"4722",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050"," "," AVG"
"4723",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701"," "," AVG"
"4724",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.193"," AVG"
"4725",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," "," AVG"
"4726",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," AVG"
"4727",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," AVG"
"4728",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"4729",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","DIAZINON","57801","1.216"," AVG"
"4730",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"4731",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","0.489"," AVG"
"4732",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","0.211"," AVG"
"4733",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","MALATHION","57701","2.381"," AVG"
"4734",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","METHOMYL","90301"," "," AVG"
"4735",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PETROLEUM DISTILLATE","63503"," "," AVG"
"4736",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PHOSMET","59201","0.899"," AVG"
"4737",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501"," "," AVG"
"4738",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," "," AVG"
"4739",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINETORAM","110007"," "," AVG"
"4740",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," AVG"
"4741",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","0.204"," AVG"
"4742",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","0.066"," AVG"
"4743",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," "," AVG"
"4744",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CHLOROPHACINONE","67707"," "," AVG"
"4745",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011"," "," AVG"
"4746",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," AVG"
"4747",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","METALDEHYDE","53001"," "," AVG"
"4748",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","MINERAL OIL","63502","9.932"," AVG"
"4749",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," "," AVG"
"4750",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"4751",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","ZINC PHOSPHIDE","88601"," "," AVG"
"4752",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810"," "," AVG"
"4753",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"4754",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"4755",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101"," "," AVG"
"4756",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BOSCALID","128008","1.2"," AVG"
"4757",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702"," "," AVG"
"4758",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CAPTAN","81301","4.3"," AVG"
"4759",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","1.6"," AVG"
"4760",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501","1.5"," AVG"
"4761",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401","1.5"," AVG"
"4762",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CYPRODINIL","288202"," "," AVG"
"4763",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","1.7"," AVG"
"4764",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," AVG"
"4765",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503"," "," AVG"
"4766",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302"," "," AVG"
"4767",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," "," AVG"
"4768",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"4769",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","METCONAZOLE","125619","1.1"," AVG"
"4770",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," AVG"
"4771",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," "," AVG"
"4772",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101"," "," AVG"
"4773",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PROTHIOCONAZOLE","113961"," "," AVG"
"4774",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","1.2"," AVG"
"4775",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201"," "," AVG"
"4776",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," "," AVG"
"4777",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"4778",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603"," "," AVG"
"4779",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112"," "," AVG"
"4780",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879"," "," AVG"
"4781",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","ZIRAM","34805"," "," AVG"
"4782",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712"," "," AVG"
"4783",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," AVG"
"4784",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","D-LIMONENE","179701"," "," AVG"
"4785",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","DICHLOBENIL","27401"," "," AVG"
"4786",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","DIURON","35505","1.2"," AVG"
"4787",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","1.9"," AVG"
"4788",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","2.4"," AVG"
"4789",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," "," AVG"
"4790",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," "," AVG"
"4791",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","HEXAZINONE","107201"," "," AVG"
"4792",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","MESOTRIONE","122990","1"," AVG"
"4793",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","NORFLURAZON","105801"," "," AVG"
"4794",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","ORYZALIN","104201"," "," AVG"
"4795",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","PARAQUAT","61601","1.3"," AVG"
"4796",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501"," "," AVG"
"4797",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","RIMSULFURON","129009"," "," AVG"
"4798",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","SIMAZINE","80807"," "," AVG"
"4799",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," AVG"
"4800",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","TERBACIL","12701"," "," AVG"
"4801",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050"," "," AVG"
"4802",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701"," "," AVG"
"4803",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","2.1"," AVG"
"4804",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," "," AVG"
"4805",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," AVG"
"4806",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," AVG"
"4807",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"4808",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","DIAZINON","57801","1.1"," AVG"
"4809",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"4810",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","1.7"," AVG"
"4811",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","1.8"," AVG"
"4812",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","MALATHION","57701","2.2"," AVG"
"4813",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","METHOMYL","90301"," "," AVG"
"4814",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PETROLEUM DISTILLATE","63503"," "," AVG"
"4815",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PHOSMET","59201","1.1"," AVG"
"4816",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501"," "," AVG"
"4817",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," "," AVG"
"4818",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPINETORAM","110007"," "," AVG"
"4819",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," AVG"
"4820",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","1.7"," AVG"
"4821",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","2.7"," AVG"
"4822",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," "," AVG"
"4823",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","CHLOROPHACINONE","67707"," "," AVG"
"4824",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011"," "," AVG"
"4825",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," AVG"
"4826",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","METALDEHYDE","53001"," "," AVG"
"4827",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","MINERAL OIL","63502","1"," AVG"
"4828",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," "," AVG"
"4829",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"4830",2017,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","ZINC PHOSPHIDE","88601"," "," AVG"
"4831",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810"," "," AVG"
"4832",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"4833",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"4834",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101"," "," AVG"
"4835",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BOSCALID","128008","31"," AVG"
"4836",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702"," "," AVG"
"4837",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CAPTAN","81301","63"," AVG"
"4838",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","27"," AVG"
"4839",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501","43"," AVG"
"4840",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401","68"," AVG"
"4841",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYPRODINIL","288202"," "," AVG"
"4842",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","60"," AVG"
"4843",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," AVG"
"4844",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503"," "," AVG"
"4845",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302"," "," AVG"
"4846",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," "," AVG"
"4847",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"4848",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","METCONAZOLE","125619","47"," AVG"
"4849",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," AVG"
"4850",2017,"WASHINGTON","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," "," AVG"
